ID,Smiles,Tg,Polymer type
P340020.mol,*C(C(C(C*)OC)C(=O)OC)C(=O)OC,59.5,"Polyacrylics, Polyvinyls"
P340021.mol,*C(C(C(C*)OCC)C(=O)OC)C(=O)OC,50.0,"Polyacrylics, Polyvinyls"
P340022.mol,*C(C(C(C*)OCC(C)C)C(=O)OC)C(=O)OC,44.5,"Polyacrylics, Polyvinyls"
P340023.mol,*C(C(C(C*)OCCCC)C(=O)OC)C(=O)OC,32.5,"Polyacrylics, Polyvinyls"
P340024.mol,*C(C(C(C*)OC)(C(=O)OC)C)(C(=O)OC)C,134.0,"Polyacrylics, Polyvinyls"
P340025.mol,*C(C(C(C*)OCC)(C(=O)OC)C)(C(=O)OC)C,131.0,"Polyacrylics, Polyvinyls"
P340026.mol,*C(C(C(C*)OCC(C)C)(C(=O)OC)C)(C(=O)OC)C,125.5,"Polyacrylics, Polyvinyls"
P340027.mol,*C(C(C(C*)OCCCC)(C(=O)OC)C)(C(=O)OC)C,97.5,"Polyacrylics, Polyvinyls"
P340032.mol,*C(C*)C(=O)OC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,9.0,"Polyacrylics, Polyvinyls"
P340034.mol,*C(C*)(C(=O)OCCn1c2ccccc2c2ccccc12)C,145.33,"Polyacrylics, Polyvinyls"
P340035.mol,*C(C*)C(=O)n1c2ccccc2c2ccccc12,47.8,"Polyacrylics, Polyvinyls"
P340037.mol,*C(C*)C(=O)NC(CC(=O)C)(C)C,86.0,"Polyacrylics, Polyvinyls"
P340043.mol,*C(C*)(C(=O)OCC#N)C,91.0,"Polyacrylics, Polyvinyls"
P340044.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)OC)C,40.8,"Polyacrylics, Polyvinyls"
P340047.mol,*C(C(*)C(=O)OC(C)(C)C)C(=O)OC,84.0,"Polyacrylics, Polyvinyls"
P340064.mol,*C(C*)C(=O)OCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)OC,70.0,"Polyacrylics, Polyvinyls"
P340065.mol,*C(C*)C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)OC,24.75,"Polyacrylics, Polyvinyls"
P340067.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)OCCCC)C,55.17,"Polyacrylics, Polyvinyls"
P340068.mol,*C(C*)(C(=O)OCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)OCCCC)C,137.0,"Polyacrylics, Polyvinyls"
P340069.mol,*C(C*)(CC(=O)Oc1ccc(cc1)OC)C(=O)Oc1ccc(cc1)OC,119.5,"Polyacrylics, Polyvinyls"
P340070.mol,*C(C*)C(=O)OC(OCC)C(F)(F)F,5.0,"Polyacrylics, Polyvinyls"
P340071.mol,*C(C*)(C(=O)OC(OCC)C(F)(F)F)C,60.0,"Polyacrylics, Polyvinyls"
P340072.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)OCCCC)Cl,75.75,"Polyacrylics, Polyvinyls"
P340077.mol,*C(C*)(C(=O)OCc1sccc1)C,66.0,"Polyacrylics, Polyvinyls"
P340078.mol,*C(C*)(C(=O)OCc1[se]ccc1)C,54.43,"Polyacrylics, Polyvinyls"
P340079.mol,*C(C*)(C(=O)OCC1COCCOCCOCCOCCOC1)C,25.0,"Polyacrylics, Polyvinyls"
P340080.mol,*C(C*)(CC(=O)Oc1ccc(cc1)OCC)C(=O)Oc1ccc(cc1)OCC,110.5,"Polyacrylics, Polyvinyls"
P340081.mol,*C(C*)(CC(=O)Oc1ccc(cc1)OCCC)C(=O)Oc1ccc(cc1)OCCC,94.5,"Polyacrylics, Polyvinyls"
P340082.mol,*C(C*)(CC(=O)Oc1ccc(cc1)OCCCCC)C(=O)Oc1ccc(cc1)OCCCCC,73.5,"Polyacrylics, Polyvinyls"
P340083.mol,*C(C*)(CC(=O)Oc1ccc(cc1)OCCCCCCC)C(=O)Oc1ccc(cc1)OCCCCCCC,111.0,"Polyacrylics, Polyvinyls"
P340084.mol,*C(C*)C(=O)OCCCCOC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C#N,40.0,"Polyacrylics, Polyvinyls"
P340085.mol,*C(C*)C(=O)OCCCCCOC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C#N,30.0,"Polyacrylics, Polyvinyls"
P340086.mol,*C(C*)C(=O)OCCCCCCOC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C#N,30.0,"Polyacrylics, Polyvinyls"
P340087.mol,*C(C*)C(=O)OCCCCCCCOC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C#N,20.0,"Polyacrylics, Polyvinyls"
P340088.mol,*C(C*)C(=O)OCCCCCCCCOC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C#N,15.0,"Polyacrylics, Polyvinyls"
P340089.mol,*C(C*)C(=O)OCCCCCCCCCOC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C#N,15.0,"Polyacrylics, Polyvinyls"
P340090.mol,*C(C*)C(=O)OCCCCCCCCCCOC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C#N,15.0,"Polyacrylics, Polyvinyls"
P340091.mol,*C(C*)C(=O)OCCCCCCCCCCCCOC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)C#N,15.0,"Polyacrylics, Polyvinyls"
P340092.mol,*C(C*)(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC)C,-58.0,"Polyacrylics, Polyvinyls"
P340093.mol,*C(C*)(CC(=O)OCCOC)C(=O)OCCOC,29.0,"Polyacrylics, Polyvinyls"
P340094.mol,*C(C*)(CC(=O)OCCOCCOC)C(=O)OCCOCCOC,-59.4,"Polyacrylics, Polyvinyls"
P340095.mol,*C(C*)(CC(=O)OCCOCCOCCOC)C(=O)OCCOCCOCCOC,-58.67,"Polyacrylics, Polyvinyls"
P340096.mol,*C(C*)(CC(=O)OCCOCCOCCOCCOCCOCCOCCOC)C(=O)OCCOCCOCCOCCOCCOCCOCCOC,-71.0,"Polyacrylics, Polyvinyls"
P340097.mol,*C(C*)(C(=O)OCC(C(F)(F)F)(F)F)C,77.0,"Polyacrylics, Polyvinyls"
P340098.mol,*C(C*)(C(=O)OCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C,31.25,"Polyacrylics, Polyvinyls"
P340101.mol,*C(C*)C(=O)Nc1cc2C(=O)c3c(C(=O)c2cc1)cccc3,128.0,"Polyacrylics, Polyvinyls"
P340102.mol,*C(C*)(C(=O)Oc1c(cccc1C)C)C,169.0,"Polyacrylics, Polyvinyls"
P340103.mol,*C(C*)(C(=O)Oc1c(c(ccc1)C)C)C,120.0,"Polyacrylics, Polyvinyls"
P340104.mol,*C(C*)C(=O)OCCCCC,-57.0,"Polyacrylics, Polyvinyls"
P340107.mol,*C(C*)(C(=O)OCCN(c1ccc(cc1)N=Nc1c2c(c(cc1)[N+](=O)[O-])cccc2)CC)C,116.0,"Polyacrylics, Polyvinyls"
P340108.mol,*C(C*)C(=O)OC12CC3CC(CC(C1)C3)C2,153.0,"Polyacrylics, Polyvinyls"
P340115.mol,*C(C*)(CC(=O)OC)C(=O)OC12CC3CC(CC(C1)C3)C2,197.0,"Polyacrylics, Polyvinyls"
P340116.mol,*C(C*)(C(=O)OC12CC3(CC(CC(C1)C3)(C2)C)C)CC(=O)OC,144.0,"Polyacrylics, Polyvinyls"
P340117.mol,*C(C*)(CC(=O)OC(C)C)C(=O)OC12CC3CC(CC(C1)C3)C2,180.0,"Polyacrylics, Polyvinyls"
P340118.mol,*C(C*)(CC(=O)OC(C)C)C(=O)OC12CC3(CC(CC(C1)C3)(C2)C)C,158.0,"Polyacrylics, Polyvinyls"
P340119.mol,*C(C*)(CC(=O)OC(C)C)C(=O)OC(C)C,89.0,"Polyacrylics, Polyvinyls"
P340123.mol,*C(C*)(C(=O)OC1CC2C(CC1)CCCC2)C,145.0,"Polyacrylics, Polyvinyls"
P340124.mol,*C(C*)(C(=O)OC1C2C3C(C(C1)C2)C1CCC3C1)C,199.0,"Polyacrylics, Polyvinyls"
P340125.mol,*C(C*)(C(=O)OC1CCC1)C,119.0,"Polyacrylics, Polyvinyls"
P340126.mol,*C(C(*)C(=O)OC12CC3CC(CC(C1)C3)C2)C,236.5,"Polyacrylics, Polyvinyls"
P340127.mol,*C(C(*)C(=O)OC12CC3(CC(CC(C1)C3)(C2)C)C)C,194.5,"Polyacrylics, Polyvinyls"
P340129.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)c1ccc(cc1)C#N)C,58.6,"Polyacrylics, Polyvinyls"
P340130.mol,*C(C*)(CC(=O)OCC(C)C)C(=O)OCC(C)C,105.0,"Polyacrylics, Polyvinyls"
P340131.mol,*C(C*)(C(=O)OCCc1ccc(cc1)N=Nc1ccccc1)C,80.0,"Polyacrylics, Polyvinyls"
P340149.mol,*C(C*)(C(=O)OCCOc1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C#N)C,115.0,"Polyacrylics, Polyvinyls"
P340150.mol,*C(C*)(C(=O)OCC(Oc1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C#N)C)C,140.0,"Polyacrylics, Polyvinyls"
P340159.mol,*C(C*)(C(=O)OCCCCl)C,50.0,"Polyacrylics, Polyvinyls"
P340169.mol,*C(C*)(C(=O)OCCCCCCN(c1ccc(cc1)N=Nc1ccc(cc1)S(=O)(=O)C)C)C,100.0,"Polyacrylics, Polyvinyls"
P340170.mol,*C(C*)C(=O)OCCOC(=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],60.8,"Polyacrylics, Polyvinyls"
P340171.mol,*C(C*)C(=O)OCCn1c2ccccc2c2ccccc12,105.27,"Polyacrylics, Polyvinyls"
P340180.mol,*C(C*)(C(=O)OCCCCCCc1ccc(cc1)C(=Cc1ccc(cc1)OC)C)C,31.0,"Polyacrylics, Polyvinyls"
P342001.mol,*C(C*)(C(=O)OCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)OC)C,45.0,"Polyacrylics, Polyvinyls"
P342002.mol,*C(C*)(C(=O)OCC=C)C,94.0,"Polyacrylics, Polyvinyls"
P342003.mol,*C(C*)C(=O)Oc1ccc(cc1)C(=O)c1ccc(cc1)Cl,78.0,"Polyacrylics, Polyvinyls"
P342004.mol,*C(C*)C(=O)OCCCOc1ccc(cc1)c1ccc(cc1)C#N,51.55,"Polyacrylics, Polyvinyls"
P342005.mol,*C(C*)(C(=O)OCCCOc1ccc(cc1)c1ccc(cc1)C#N)C,97.0,"Polyacrylics, Polyvinyls"
P342006.mol,*C(C*)(C(=O)OCCCCc1ccccc1)C,9.0,"Polyacrylics, Polyvinyls"
P342007.mol,*C(C*)(C(=O)Oc1c(ccc(c1)C)C)C,111.0,"Polyacrylics, Polyvinyls"
P342009.mol,*C(C*)(C(=O)OCCCCCCC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C,84.0,"Polyacrylics, Polyvinyls"
P342011.mol,*C(C*)C(=O)OCCCCCCCCCCOc1cnc(nc1)c1ccc(cc1)OC(=O)C1OC(OC1)(C)C,29.0,"Polyacrylics, Polyvinyls"
P342021.mol,*C(C*)(C(=O)OCCOCCOc1ccc(cc1)N=Nc1ccc(cc1)C#N)C,57.0,"Polyacrylics, Polyvinyls"
P342022.mol,*C(C(*)(C(=O)OC([2H])([2H])[2H])C([2H])([2H])[2H])([2H])[2H],115.0,"Polyacrylics, Polyvinyls"
P342026.mol,*C(C*)(C(=O)OCCCn1c2ccccc2c2ccccc12)C,113.0,"Polyacrylics, Polyvinyls"
P342027.mol,*C(C*)(C(=O)OCCCCCn1c2ccccc2c2ccccc12)C,91.0,"Polyacrylics, Polyvinyls"
P342028.mol,*C(C*)(C(=O)OCCCCCCn1c2ccccc2c2ccccc12)C,73.0,"Polyacrylics, Polyvinyls"
P342029.mol,*C(C*)(C(=O)OCCCCCCCCCCCn1c2ccccc2c2ccccc12)C,6.0,"Polyacrylics, Polyvinyls"
P342030.mol,*C(C*)C(=O)OCCCn1c2ccccc2c2ccccc12,83.0,"Polyacrylics, Polyvinyls"
P342031.mol,*C(C*)C(=O)OCCCCCn1c2ccccc2c2ccccc12,53.0,"Polyacrylics, Polyvinyls"
P342032.mol,*C(C*)C(=O)OCCCCCCn1c2ccccc2c2ccccc12,48.0,"Polyacrylics, Polyvinyls"
P342033.mol,*C(C*)C(=O)OCCCCCCCCCCCn1c2ccccc2c2ccccc12,15.0,"Polyacrylics, Polyvinyls"
P342035.mol,*C(C*)C(=O)OCCCCCCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)c1ccc(cc1)OC(CCCCCC)C,50.0,"Polyacrylics, Polyvinyls"
P342036.mol,*C(C*)C(=O)OCCCCn1c2ccccc2c2ccccc12,68.0,"Polyacrylics, Polyvinyls"
P342037.mol,*C(C*)C(=O)OCCCCCCCCn1c2ccccc2c2ccccc12,12.0,"Polyacrylics, Polyvinyls"
P342039.mol,*C(C*)(C(=O)OCCCCCCOc1c(cc(cc1)C(=O)Oc1ccc(cc1)OC)OC)C,49.0,"Polyacrylics, Polyvinyls"
P342041.mol,*C(C*)(C(=O)OCCc1ccc(cc1)N=Nc1ccc(cc1)OC(F)(F)F)C,209.5,"Polyacrylics, Polyvinyls"
P342042.mol,*C(C*)(C(=O)OCCCc1ccc(cc1)N=Nc1ccc(cc1)OC(F)(F)F)C,211.5,"Polyacrylics, Polyvinyls"
P342043.mol,*C(C*)(C(=O)OCCCCc1ccc(cc1)N=Nc1ccc(cc1)OC(F)(F)F)C,203.5,"Polyacrylics, Polyvinyls"
P342044.mol,*C(C*)(C(=O)OCCCCCc1ccc(cc1)N=Nc1ccc(cc1)OC(F)(F)F)C,202.5,"Polyacrylics, Polyvinyls"
P342045.mol,*C(C*)(C(=O)OCCCCCCc1ccc(cc1)N=Nc1ccc(cc1)OC(F)(F)F)C,194.5,"Polyacrylics, Polyvinyls"
P342048.mol,*C(C*)C(=O)OCCOc1ccc(cc1)C(c1ccc(cc1)OCCO)(C)C,22.0,"Polyacrylics, Polyvinyls"
P342049.mol,*C(C*)(C(=O)Oc1cc2c(CCC2)cc1)C,104.25,"Polyacrylics, Polyvinyls"
P342053.mol,*C(C*)(C(=O)Oc1cc(c(cc1)C(=O)c1ccccc1)O)C,150.0,"Polyacrylics, Polyvinyls"
P342055.mol,*C(C*)(C(=O)OCCOCCOC)C,-35.25,"Polyacrylics, Polyvinyls"
P342060.mol,*C(C*)C(=O)OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1,48.0,"Polyacrylics, Polyvinyls"
P342067.mol,*C(C*)C(=O)Nc1ccccc1,160.0,"Polyacrylics, Polyvinyls"
P342077.mol,*C(C*)(C(=O)Oc1ccc(cc1)C(=O)Oc1ccccc1)C,99.0,"Polyacrylics, Polyvinyls"
P342078.mol,*C(C*)(C(=O)Oc1ccc(cc1)C(=O)Oc1ccc(cc1)C)C,98.0,"Polyacrylics, Polyvinyls"
P342079.mol,*C(C*)(C(=O)Oc1ccc(cc1)C(=O)Oc1ccc(cc1)OC)C,77.0,"Polyacrylics, Polyvinyls"
P342080.mol,*C(C*)(C(=O)Oc1ccc(cc1)C(=O)Oc1ccc(cc1)c1ccccc1)C,100.0,"Polyacrylics, Polyvinyls"
P342081.mol,*C(C*)(C(=O)Oc1ccc(cc1)C(=O)Oc1ccc(cc1)Oc1ccccc1)C,74.0,"Polyacrylics, Polyvinyls"
P342082.mol,*C(C*)(C(=O)Oc1ccc(cc1)C(=O)Oc1ccc(cc1)C(=O)c1ccccc1)C,72.0,"Polyacrylics, Polyvinyls"
P342083.mol,*C(C*)(C(=O)OCCCCCCCC/C=C\CCCCCCCC)C,-40.0,"Polyacrylics, Polyvinyls"
P342084.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)C)C,44.0,"Polyacrylics, Polyvinyls"
P342086.mol,*C(C*)(C(=O)OC1C(CCC(C1)C)C(C)C)C,147.0,"Polyacrylics, Polyvinyls"
P342094.mol,*C(C*)(C(=O)OCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)OC)C,57.0,"Polyacrylics, Polyvinyls"
P342095.mol,*C(C*)(C(=O)OCCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)OC)C,38.0,"Polyacrylics, Polyvinyls"
P342096.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)OC)C,38.0,"Polyacrylics, Polyvinyls"
P342097.mol,*C(C*)(C(=O)OCCCCCCCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)OC)C,21.0,"Polyacrylics, Polyvinyls"
P342098.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)OCCCC)C,36.0,"Polyacrylics, Polyvinyls"
P342099.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)OCCCCCC)C,16.0,"Polyacrylics, Polyvinyls"
P342100.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)OCCCCCCCC)C,-1.0,"Polyacrylics, Polyvinyls"
P342101.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)c1ccc(cc1)OC)C,57.0,"Polyacrylics, Polyvinyls"
P342102.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)OC(=O)c1cc(c(cc1)OC)Br)C,51.0,"Polyacrylics, Polyvinyls"
P342103.mol,*C(C*)(C(=O)OCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)OCCCC)C,51.0,"Polyacrylics, Polyvinyls"
P342104.mol,*C(C*)(C(=O)OCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)OCCCCCC)C,34.0,"Polyacrylics, Polyvinyls"
P342105.mol,*C(C*)(C(=O)OCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)OCCCCCCCC)C,10.0,"Polyacrylics, Polyvinyls"
P342106.mol,*C(C*)(C(=O)OCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)c1ccc(cc1)OC)C,77.0,"Polyacrylics, Polyvinyls"
P342107.mol,*C(C*)(C(=O)OCCCCOc1ccc(cc1)OC(=O)c1cc(c(cc1)OC)Br)C,69.0,"Polyacrylics, Polyvinyls"
P342108.mol,*C(C*)(C(=O)OCCCCCCCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)OCCCC)C,31.0,"Polyacrylics, Polyvinyls"
P342109.mol,*C(C*)(C(=O)OCCCCCCCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)OCCCCCC)C,41.0,"Polyacrylics, Polyvinyls"
P342110.mol,*C(C*)(C(=O)OCCCCCCCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)OCCCCCCCC)C,12.0,"Polyacrylics, Polyvinyls"
P342111.mol,*C(C*)(C(=O)OCCCCCCCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)c1ccc(cc1)OC)C,57.0,"Polyacrylics, Polyvinyls"
P342112.mol,*C(C*)(C(=O)OCCCCCCCCCCOc1ccc(cc1)OC(=O)c1cc(c(cc1)OC)Br)C,29.0,"Polyacrylics, Polyvinyls"
P342114.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)OC)C,82.0,"Polyacrylics, Polyvinyls"
P342115.mol,*C(C*)(C(=O)Oc1ccc(cc1)N=Nc1ccc(cc1)C#N)C,185.0,"Polyacrylics, Polyvinyls"
P342116.mol,*C(C*)(C(=O)OCCOc1ccc(cc1)N=Nc1ccc(cc1)C#N)C,109.0,"Polyacrylics, Polyvinyls"
P342117.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)C#N)C,60.67,"Polyacrylics, Polyvinyls"
P342122.mol,*C(C*)(C(=O)OCCCOc1cc2c(cc1)cc(cc2)C(=O)Oc1ccccc1)C,84.0,"Polyacrylics, Polyvinyls"
P342123.mol,*C(C*)(C(=O)OCCCCOc1cc2c(cc1)cc(cc2)C(=O)Oc1ccccc1)C,88.0,"Polyacrylics, Polyvinyls"
P342124.mol,*C(C*)(C(=O)OCCCCCOc1cc2c(cc1)cc(cc2)C(=O)Oc1ccccc1)C,48.0,"Polyacrylics, Polyvinyls"
P342125.mol,*C(C*)(C(=O)OCCCCCCOc1cc2c(cc1)cc(cc2)C(=O)Oc1ccccc1)C,39.0,"Polyacrylics, Polyvinyls"
P342126.mol,*C(C*)(C(=O)OCCCCCCCOc1cc2c(cc1)cc(cc2)C(=O)Oc1ccccc1)C,40.0,"Polyacrylics, Polyvinyls"
P342127.mol,*C(C*)(C(=O)OCCCCCCCCOc1cc2c(cc1)cc(cc2)C(=O)Oc1ccccc1)C,34.0,"Polyacrylics, Polyvinyls"
P342128.mol,*C(C*)(C(=O)OCCCCCCCCCOc1cc2c(cc1)cc(cc2)C(=O)Oc1ccccc1)C,18.0,"Polyacrylics, Polyvinyls"
P342129.mol,*C(C*)(C(=O)OCCCCCCCCCCOc1cc2c(cc1)cc(cc2)C(=O)Oc1ccccc1)C,24.0,"Polyacrylics, Polyvinyls"
P342130.mol,*C(C*)(C(=O)OCCCCCCCCCCCOc1cc2c(cc1)cc(cc2)C(=O)Oc1ccccc1)C,10.0,"Polyacrylics, Polyvinyls"
P342131.mol,*C(C*)(C(=O)OCCCCCCCCCCCCOc1cc2c(cc1)cc(cc2)C(=O)Oc1ccccc1)C,12.0,"Polyacrylics, Polyvinyls"
P342132.mol,*C(C*)(C(=O)NC(c1c2c(ccc1)cccc2)C)C,161.0,"Polyacrylics, Polyvinyls"
P342133.mol,*C(C*)(C(=O)NC(c1ccccc1)C)C,156.5,"Polyacrylics, Polyvinyls"
P342134.mol,*C(C*)(C(=O)OCCN(c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])C)C,110.0,"Polyacrylics, Polyvinyls"
P342135.mol,*C(C*)C(=O)OC(C(Cl)(Cl)Cl)Cl,70.5,"Polyacrylics, Polyvinyls"
P342136.mol,*C(C*)C(=O)Oc1c(c(c(c(c1F)F)F)F)F,64.0,"Polyacrylics, Polyvinyls"
P342138.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)OCCCCCCCCCC)C,110.0,"Polyacrylics, Polyvinyls"
P342139.mol,*C(C*)C(=O)OCCCCCCOc1cc(c(cc1)C=Nc1ccc(cc1)OCCCCC)O,36.0,"Polyacrylics, Polyvinyls"
P342140.mol,*C(C*)C(=O)OCC1(COC(OC1)c1ccccc1)CC,50.0,"Polyacrylics, Polyvinyls"
P342141.mol,*C(C*)C(=O)OCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,52.0,"Polyacrylics, Polyvinyls"
P342142.mol,*C(C*)(C(=O)OCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)Cl,61.0,"Polyacrylics, Polyvinyls"
P342149.mol,*C(C*)(C(=O)OCCCCOc1ccc(cc1)N=Nc1ccc(cc1)C#N)C,80.0,"Polyacrylics, Polyvinyls"
P342150.mol,*C(C*)(C(=O)OCCCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)C#N)C,35.0,"Polyacrylics, Polyvinyls"
P342151.mol,*C(C*)(CCCCC)C(=O)OC,44.6,"Polyacrylics, Polyvinyls"
P342152.mol,*C(C*)C(=O)NCP(=O)(O)O,26.0,"Polyacrylics, Polyvinyls"
P342153.mol,*C(C*)(C(=O)OC1(CC(=O)OCC1)C)C,110.0,"Polyacrylics, Polyvinyls"
P342154.mol,*C(C*)(C(=O)OCC1OC(OC1)c1ccccc1)C,130.0,"Polyacrylics, Polyvinyls"
P342157.mol,*C(C*)C(=O)NC(CS(=O)(=O)O)(C)C,86.33,"Polyacrylics, Polyvinyls"
P342158.mol,*C(*)C(=O)OC1CCCCC1,140.0,"Polyacrylics, Polyvinyls"
P342159.mol,*C(*)C(=O)OC(C)C,70.0,"Polyacrylics, Polyvinyls"
P342160.mol,*C(C*)C(=O)OCCN(C)C,-39.0,"Polyacrylics, Polyvinyls"
P342168.mol,*C(C*)(C(=O)OCc1ccc2n(c3c(c2c1)cccc3)CC)C,131.14,"Polyacrylics, Polyvinyls"
P342169.mol,*C(C*)(C(=O)OCc1ccc2n(c3c(c2c1)cccc3)CCCC)C,87.0,"Polyacrylics, Polyvinyls"
P342170.mol,*C(C*)(C(=O)OCc1ccc2n(c3c(c2c1)cccc3)CCCCCC)C,73.0,"Polyacrylics, Polyvinyls"
P342171.mol,*C(C*)(C(=O)OCc1ccc2n(c3c(c2c1)cccc3)CCCCCCCC)C,45.0,"Polyacrylics, Polyvinyls"
P342172.mol,*C(C*)(C(=O)OCc1ccc2n(c3c(c2c1)cccc3)CCCCCCCCCC)C,29.0,"Polyacrylics, Polyvinyls"
P342173.mol,*C(C*)(C(=O)OCc1ccc2n(c3c(c2c1)cccc3)CCCCCCCCCCCC)C,25.0,"Polyacrylics, Polyvinyls"
P342174.mol,*C(C*)(C(=O)OCc1ccc2n(c3c(c2c1)cccc3)CCCCCCCCCCCCCC)C,26.0,"Polyacrylics, Polyvinyls"
P342175.mol,*C(C*)(C(=O)OCc1ccc2n(c3c(c2c1)cccc3)CCCCCCCCCCCCCCCC)C,23.0,"Polyacrylics, Polyvinyls"
P342176.mol,*C(C*)(C(=O)OCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)OCCCC)Cl,153.0,"Polyacrylics, Polyvinyls"
P342186.mol,*C(C*)(C(=O)OCCN(c1ccc(cc1)C=Cc1ccc(cc1)[N+](=O)[O-])C)C,107.0,"Polyacrylics, Polyvinyls"
P342190.mol,*C(C*)(C(=O)OC1(C2CC3CC(CC1C3)C2)C)C,165.0,"Polyacrylics, Polyvinyls"
P342193.mol,*C(C*)(C(=O)OCCN(c1ccc(cc1)N(C)C)C)C,41.0,"Polyacrylics, Polyvinyls"
P342194.mol,*C(C*)(C(=O)OCCCN(c1ccc(cc1)N(C)C)C)C,12.5,"Polyacrylics, Polyvinyls"
P342195.mol,*C(C*)(C(=O)OCCCCCCN(c1ccc(cc1)N(C)C)C)C,8.5,"Polyacrylics, Polyvinyls"
P342196.mol,*C(C*)(C(=O)Oc1c(cccc1C(C)C)C(C)C)C,198.0,"Polyacrylics, Polyvinyls"
P342197.mol,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)C#N)C,43.0,"Polyacrylics, Polyvinyls"
P342198.mol,*C(C*)(C(=O)OCCCCCCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)C#N)C,10.0,"Polyacrylics, Polyvinyls"
P342207.mol,*C(C*)C(=O)OCCCCCCOc1ccc(cc1)c1ccc(cc1)C#N,42.0,"Polyacrylics, Polyvinyls"
P342208.mol,*C(C*)(C(=O)OCC1OC(OC1)CP(=O)(OCC)OCC)C,-38.0,"Polyacrylics, Polyvinyls"
P342209.mol,*C(C*)(C(=O)OC1COC(OC1)CP(=O)(OCC)OCC)C,-36.0,"Polyacrylics, Polyvinyls"
P342215.mol,*C(C*)C(=O)OCCN(c1ccc(cc1)N=Nc1c(cc(cc1)[N+](=O)[O-])Cl)CC,87.0,"Polyacrylics, Polyvinyls"
